"id","external_author_id","author","content","translation","is_translated","region","language","publish_date","harvested_date","following","followers","updates","post_type","account_type","new_june_2018","retweet","account_category"
"1361357","1877492857","ChesPlaysChess","U.S., Israel make arrests related to JPMorgan hack - Bloomberg  #money",,"0","United States","English","2015-07-21 19:52:00","2015-07-21 19:52:00","605","313","12107","RETWEET","Right","0","1","RightTroll"
"1361437","1877492857","ChesPlaysChess","U.S., Israel make arrests related to JPMorgan hack: Bloomberg  #tech",,"0","United States","English","2015-07-21 20:31:00","2015-07-21 20:31:00","605","317","12174","RETWEET","Right","0","1","RightTroll"
"1361602","1877492857","ChesPlaysChess","After Israel talks, Pentagon chief says: 'Friends can disagree'  #world #news",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:12:00","605","319","12377","RETWEET","Right","0","1","RightTroll"
"1361604","1877492857","ChesPlaysChess","After Israel talks, Pentagon chief says: 'Friends can disagree'  #news",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:11:00","605","319","12376","RETWEET","Right","0","1","RightTroll"
"1361606","1877492857","ChesPlaysChess","After Israel talks, Pentagon chief says: 'Friends can disagree'  #politics",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:11:00","605","320","12374","RETWEET","Right","0","1","RightTroll"
"1361752","1877492857","ChesPlaysChess","Ron Paul: “Zionism Has Played A Role In Our Post-9/11 March Toward Empire” http://t.co/KBjuwPh4lR",,"0","United States","English","2015-07-21 23:31:00","2015-07-21 23:31:00","605","324","12517","RETWEET","Right","0","1","RightTroll"
"1361873","1877492857","ChesPlaysChess","After impressive election victory, Israel's Netanyahu struggles to govern with narrow majority: http://t.co/3aJ2C7G5Xz @aronhellerap",,"0","United States","English","2015-07-21 09:33:00","2015-07-21 09:33:00","605","267","10928","RETWEET","Right","0","1","RightTroll"
"1362205","1877492857","ChesPlaysChess","Israeli forces kill Palestinian in West Bank arrest raid: witness  #news",,"0","United States","English","2015-07-22 12:11:00","2015-07-22 12:12:00","605","363","13656","RETWEET","Right","0","1","RightTroll"
"1362215","1877492857","ChesPlaysChess","Israeli forces kill Palestinian in West Bank arrest raid: witness  #world #news",,"0","United States","English","2015-07-22 12:12:00","2015-07-22 12:12:00","605","363","13658","RETWEET","Right","0","1","RightTroll"
"1362254","1877492857","ChesPlaysChess","Bernie Sanders Is a Russia-Bashing, Pro-Israel, Militarist Tool #Sanders2016 #Election2016 http://t.co/025Ae1VcVy http://t.co/6L4lzJz4hB",,"0","United States","English","2015-07-22 12:33:00","2015-07-22 12:33:00","606","365","13703","RETWEET","Right","0","1","RightTroll"
"1362320","1877492857","ChesPlaysChess","After labelling, EU think-tank proposes banking steps on Israel  #world #news",,"0","United States","English","2015-07-22 13:13:00","2015-07-22 13:14:00","606","366","13780","RETWEET","Right","0","1","RightTroll"
"1362323","1877492857","ChesPlaysChess","After labelling, EU think-tank proposes banking steps on Israel  #news",,"0","United States","English","2015-07-22 13:13:00","2015-07-22 13:13:00","606","367","13779","RETWEET","Right","0","1","RightTroll"
"1362335","1877492857","ChesPlaysChess","I STAND WITH @SheriffClarke  Support @netanyahu   #NoNuclearIran #StandWithIsrael   @Txwench @jstines3 @LindaSuhler http://t.co/74DzbYhTrE",,"0","United States","English","2015-07-22 13:31:00","2015-07-22 13:31:00","606","366","13780","RETWEET","Right","0","1","RightTroll"
"1362395","1877492857","ChesPlaysChess","BRIEF-Israel's Check Point Software Q3 outlook  #money",,"0","United States","English","2015-07-22 13:54:00","2015-07-22 13:54:00","606","368","13849","RETWEET","Right","0","1","RightTroll"
"1362437","1877492857","ChesPlaysChess","After labeling, EU think-tank proposes banking steps on Israel  #world #news",,"0","United States","English","2015-07-22 14:32:00","2015-07-22 14:32:00","606","367","13902","RETWEET","Right","0","1","RightTroll"
"1362449","1877492857","ChesPlaysChess","After labeling, EU think-tank proposes banking steps on Israel  #news",,"0","United States","English","2015-07-22 14:32:00","2015-07-22 14:32:00","606","367","13901","RETWEET","Right","0","1","RightTroll"
"1362617","1877492857","ChesPlaysChess","Israeli brothers jailed for Jewish-Arab school arson  #world #news",,"0","United States","English","2015-07-22 16:11:00","2015-07-22 16:12:00","606","380","14088","RETWEET","Right","0","1","RightTroll"
"1362619","1877492857","ChesPlaysChess","Israeli brothers jailed for Jewish-Arab school arson  #news",,"0","United States","English","2015-07-22 16:11:00","2015-07-22 16:11:00","606","380","14087","RETWEET","Right","0","1","RightTroll"
"1363130","1877492857","ChesPlaysChess","Israeli Cabinet Minister Miri Regev: Nuke Agreement Gives Iran A “LICENSE TO KILL” – BB4SP http://t.co/2zpMLM29CE",,"0","United States","English","2015-07-22 01:51:00","2015-07-22 01:51:00","605","330","12777","RETWEET","Right","0","1","RightTroll"
"1363175","1877492857","ChesPlaysChess","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks http://t.co/H2dFuz5cpw",,"0","United States","English","2015-07-22 20:12:00","2015-07-22 20:12:00","606","398","14606","RETWEET","Right","0","1","RightTroll"
"1363334","1877492857","ChesPlaysChess","John Kerry is ""perplexed"" by Iran's chants of, ""death 2 Israel"" ""death 2 USA"" & ""death 2 Jews"" � Let Me Help Explain, They Want Us ALL Dead!",,"0","United States","English","2015-07-22 21:31:00","2015-07-22 21:32:00","606","402","14786","RETWEET","Right","0","1","RightTroll"
"1363502","1877492857","ChesPlaysChess","Libs Hate Jews! @HillaryClinton Attacks #Israel, Says They’re Conquerors Who “Deny Dignity” http://t.co/uloyMjEPBQ http://t.co/1VhNPSQBU0",,"0","United States","English","2015-07-22 22:51:00","2015-07-22 22:52:00","606","406","14982","RETWEET","Right","0","1","RightTroll"
"1363700","1877492857","ChesPlaysChess",".@tedcruz wants to try to kill Iran deal unless Iran does two things: 1. Recognize Israel 2. Free American prisoners: http://t.co/VYCXfsHzAi",,"0","United States","English","2015-07-22 02:32:00","2015-07-22 02:32:00","605","331","12859","RETWEET","Right","0","1","RightTroll"
"1364014","1877492857","ChesPlaysChess","Netanyahu ➠ “Israel Is Not Bound By Deal With Iran ➠ We Will Always Defend Ourselves” ➠ Video – BB4SP http://t.co/dNwr2XCOqL",,"0","United States","English","2015-07-22 06:53:00","2015-07-22 06:53:00","605","346","13209","RETWEET","Right","0","1","RightTroll"
"1364089","1877492857","ChesPlaysChess","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks  http://t.co/yRgB1EjQxs",,"0","United States","English","2015-07-22 08:12:00","2015-07-22 08:12:00","605","352","13295","RETWEET","Right","0","1","RightTroll"
"1364123","1877492857","ChesPlaysChess","With ultra-religious parties back in Israeli government, rift with liberal Jews resurfaces: http://t.co/rUtN8SmZxk",,"0","United States","English","2015-07-22 08:32:00","2015-07-22 08:33:00","605","352","13332","RETWEET","Right","0","1","RightTroll"
"1364197","1877492857","ChesPlaysChess","Israeli Cabinet Minister Miri Regev: Nuke Agreement Gives Iran A “LICENSE TO KILL” – BB4SP http://t.co/wIypec8maV",,"0","United States","English","2015-07-22 09:13:00","2015-07-22 09:13:00","605","355","13400","RETWEET","Right","0","1","RightTroll"
"1364218","1877492857","ChesPlaysChess","Satirical website accidentally breaks story about the US offering missiles to Israel  http://t.co/cGjOfcx9ST http://t.co/pO95Mwo6Kj",,"0","United States","English","2015-07-22 09:51:00","2015-07-22 09:51:00","605","355","13432","RETWEET","Right","0","1","RightTroll"
"1364249","1877492857","ChesPlaysChess","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks http://t.co/LQBeGQn8lB",,"0","United States","English","2015-07-23 00:11:00","2015-07-23 00:11:00","606","410","15153","RETWEET","Right","0","1","RightTroll"
"1364319","1877492857","ChesPlaysChess","Republicans, pro-Israel groups step up campaign against Iran deal  #politics",,"0","United States","English","2015-07-23 00:51:00","2015-07-23 00:51:00","605","410","15219","RETWEET","Right","0","1","RightTroll"
"1364495","1877492857","ChesPlaysChess","U.S. Republicans, pro-Israel groups step up campaign against Iran deal  #politics",,"0","United States","English","2015-07-23 02:53:00","2015-07-23 02:53:00","605","416","15422","RETWEET","Right","0","1","RightTroll"
"1364575","1877492857","ChesPlaysChess","A voice from the Israeli left, Ari Shavit: ""As though...Iran won & is now dictating the surrender terms to the West."" http://t.co/cbvA7u2Q1b",,"0","United States","English","2015-07-23 04:11:00","2015-07-23 04:12:00","605","421","15524","RETWEET","Right","0","1","RightTroll"
"1364658","1877492857","ChesPlaysChess","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks  http://t.co/wiTFLwi1xd",,"0","United States","English","2015-07-23 05:12:00","2015-07-23 05:12:00","605","423","15611","RETWEET","Right","0","1","RightTroll"
"1364783","1877492857","ChesPlaysChess","Israeli forces kill Palestinian in West Bank arrest raid: medics  #news",,"0","United States","English","2015-07-23 07:11:00","2015-07-23 07:11:00","605","423","15741","RETWEET","Right","0","1","RightTroll"
"1364785","1877492857","ChesPlaysChess","Israeli forces kill Palestinian in West Bank arrest raid: medics  #world #news",,"0","United States","English","2015-07-23 07:11:00","2015-07-23 07:11:00","605","423","15742","RETWEET","Right","0","1","RightTroll"
"1364898","1877492857","ChesPlaysChess","You Fired Rockets at Israel and Expected no Consequences? ⇒ http://t.co/F5C2YgbYNV",,"0","United States","English","2015-07-23 08:32:00","2015-07-23 08:32:00","605","424","15851","RETWEET","Right","0","1","RightTroll"
"1364949","1877492857","ChesPlaysChess","Israeli forces shoot dead Palestinian man in house raid http://t.co/lQXP6iCWi0 http://t.co/IV8jFry1tL",,"0","United States","English","2015-07-23 08:52:00","2015-07-23 08:52:00","605","425","15918","RETWEET","Right","0","1","RightTroll"
"1364980","1877492857","ChesPlaysChess","Lucy Aharish - Israeli-Arab - one of the most LOVED women in #Israel, tells it like it is (always!) https://t.co/Bb0c13PCs3",,"0","United States","English","2016-07-29 18:44:00","2016-07-29 18:44:00","960","870","15915","RETWEET","Right","0","1","RightTroll"
"1365057","1877492857","ChesPlaysChess","MT @JonasChr88: Dad and child protected by a motorcyclist during rocket attack in Israel. https://t.co/T9xCBl4U40 #IStandWithIsrael #PJNET",,"0","United States","English","2016-07-07 10:02:00","2016-07-07 10:02:00","673","832","16059","RETWEET","Right","0","1","RightTroll"
"1365229","1877492857","ChesPlaysChess","Is this going to apply to Israelis who advocate more bombing and occupation of Palestinians? #RhetoricalQuestions https://t.co/L32VzkuDEB",,"0","United States","English","2016-09-12 17:45:00","2016-09-12 17:46:00","1065","1458","15962","RETWEET","Right","0","1","RightTroll"
"1365231","1877492857","ChesPlaysChess","Facebook and Israel to work to monitor posts that incite violence https://t.co/SxFZQaUCIL",,"0","United States","English","2016-09-12 17:46:00","2016-09-12 17:46:00","1065","1458","15963","RETWEET","Right","0","1","RightTroll"
"1365234","1877492857","ChesPlaysChess","'@jesigne3 @bailly_brigitte WERRYY BİG DEVİL KİLLER THE ZİONİSTEN TERRORİSM...'",,"0","United States","English","2016-09-12 17:47:00","2016-09-12 17:47:00","1065","1458","15969","RETWEET","Right","0","1","RightTroll"
"1367670","2547141851","ChicagoDailyNew","#Sudan said willing to consider normalizing ties with Israel https://t.co/lxXH7UfLsI",,"0","United States","English","2016-01-21 20:06:00","2016-01-21 20:06:00","11824","15875","36906",,"local","0","0","NewsFeed"
"1369215","2547141851","ChicagoDailyNew","Israeli police arrest 9 in Palestinian truck attack that killed 4 https://t.co/fKmW1GpbX0 https://t.co/JfWGr4JNqx",,"0","United States","English","2017-01-09 12:53:00","2017-01-09 12:53:00","6937","19792","43920",,"local","0","0","NewsFeed"
"1371550","2547141851","ChicagoDailyNew","The scary reality of Trump's promises to Israel https://t.co/OiTd21swKi https://t.co/jhXbCQfd0B",,"0","United States","English","2016-11-18 06:28:00","2016-11-18 06:28:00","7044","19653","40646",,"local","0","0","NewsFeed"
"1371824","2547141851","ChicagoDailyNew","60,000 Israelis evacuated in Haifa as massive fires continue to rage https://t.co/2AV5DJ6UmM https://t.co/IlZ83InGeT",,"0","United States","English","2016-11-25 06:17:00","2016-11-25 06:17:00","6954","19618","41084",,"local","0","0","NewsFeed"
"1373572","2547141851","ChicagoDailyNew","Trump ambassador, son-in-law could upend decades of U.S. policy on Israel and Palestin... https://t.co/uDaV0ze9TR https://t.co/1XqaTiMNGM",,"0","United States","English","2016-12-17 14:41:00","2016-12-17 14:42:00","6947","19735","42536",,"local","0","0","NewsFeed"
"1374442","2547141851","ChicagoDailyNew","U.S. rebukes Israel and allows UN condemnation of settlements https://t.co/oifNy6nc3G https://t.co/c0ycp6Map6",,"0","United States","English","2016-12-23 20:19:00","2016-12-23 20:19:00","6943","19737","42933",,"local","0","0","NewsFeed"
"1374532","2547141851","ChicagoDailyNew","Netanyahu blasts U.N., Obama over West Bank settlements resolution https://t.co/zIwiInkRCF https://t.co/ouuefle4Mh",,"0","United States","English","2016-12-24 20:19:00","2016-12-24 20:19:00","6942","19744","42989",,"local","0","0","NewsFeed"
"1374777","2547141851","ChicagoDailyNew","Israel: 'Ironclad information' White House behind UN rebuke https://t.co/Lh2qsXCI32 https://t.co/3FLECWLDVN",,"0","United States","English","2016-12-27 22:19:00","2016-12-27 22:19:00","6944","19756","43142",,"local","0","0","NewsFeed"
"1374783","2547141851","ChicagoDailyNew","America and Israel in 2017 https://t.co/Cj30jiljGo https://t.co/k6Z5ig6DaZ",,"0","United States","English","2016-12-27 23:49:00","2016-12-27 23:49:00","6944","19758","43148",,"local","0","0","NewsFeed"
"1374971","2547141851","ChicagoDailyNew","The last act of Obama's Israel drama may be his best https://t.co/u6bgYwjASn https://t.co/tsL9BNeI7T",,"0","United States","English","2016-12-29 18:49:00","2016-12-29 18:49:00","6942","19755","43272",,"local","0","0","NewsFeed"
"1376114","2547141851","ChicagoDailyNew","Seahawks' Michael Bennett withdraws from Israel trip, citing sympathy for Palestine https://t.co/lxLEvxperf https://t.co/AGB3yF2VbF",,"0","United States","English","2017-02-13 05:51:00","2017-02-13 05:51:00","7788","19958","45796",,"local","0","0","NewsFeed"
"1376299","2547141851","ChicagoDailyNew","White House backs away from two-state solution in Israeli-Palestinian conflict https://t.co/hLHKbdQeGs https://t.co/03SUi2zluW",,"0","United States","English","2017-02-15 06:57:00","2017-02-15 06:57:00","8262","20023","45909",,"local","0","0","NewsFeed"
"1377411","2547141851","ChicagoDailyNew","Trump urges caution as Israel's Netanyahu vows new West Bank settlement https://t.co/vxZ0Hcezhp https://t.co/LjCJzLs743",,"0","United States","English","2017-02-03 03:07:00","2017-02-03 03:07:00","6925","19820","45340",,"local","0","0","NewsFeed"
"1379026","2547141851","ChicagoDailyNew","Israeli man arrested as prime suspect in string of bomb threats against Jewish communi... https://t.co/BwVxUMwAIF https://t.co/JVGmV6WcHf",,"0","United States","English","2017-03-23 13:42:00","2017-03-23 13:42:00","13055","20876","47427",,"local","0","0","NewsFeed"
"1380151","2547141851","ChicagoDailyNew","Israel shuts Egypt border crossing following terror warning https://t.co/uZY4pY0Z5B https://t.co/dm4tKY7Nzb",,"0","United States","English","2017-04-10 13:13:00","2017-04-10 13:13:00","12505","21057","48238",,"local","0","0","NewsFeed"
"1382590","2547141851","ChicagoDailyNew","With hopes for peace uncertain, Trump to visit Israel https://t.co/0w6WrN4bPf https://t.co/2jsGI7lNIn",,"0","United States","English","2017-05-22 05:10:00","2017-05-22 05:10:00","11655","21430","50201",,"local","0","0","NewsFeed"
"1382983","2547141851","ChicagoDailyNew","Trump seeks steps from Abbas to promote peace with Israel https://t.co/zJHInWZ936 https://t.co/1xNRCYGeh7",,"0","United States","English","2017-05-03 14:37:00","2017-05-03 14:37:00","12018","21438","49345",,"local","0","0","NewsFeed"
